Código (SKU),Data da Posição de Estoque,Quantidade em Estoque,Valor ao Custo (R$),Valor a Preço de Venda (R$),Localização / CD
SKU_1290_PIN,2024-08-01,107,20550.84,54024.3,principal
SKU_1291_SAL,2024-08-01,421,33248.51,100997.9,principal
SKU_1291_SPA,2024-08-01,144,11372.41,34545.6,principal
SKU_1292_TEA,2024-08-01,607,62264.18,188109.3,principal
SKU_1292_FLA,2024-08-01,556,57032.76,172304.4,principal
SKU_1293_TEA,2024-08-01,186,18669.39,56711.4,principal
SKU_1293_OFF,2024-08-01,485,48680.94,147876.5,principal
SKU_1294_SEA,2024-08-01,449,29708.94,89755.1,principal
SKU_1294_COR,2024-08-01,0,0.0,0.0,principal
SKU_1295_PIS,2024-08-01,632,107127.21,325416.8,principal
SKU_1295_FLA,2024-08-01,1,169.51,514.9,principal
SKU_1296_DEE,2024-08-01,619,112310.79,402288.1,principal
SKU_1296_PEA,2024-08-01,0,0.0,0.0,principal
SKU_1297_WHI,2024-08-01,0,0.0,0.0,principal
SKU_1297_MIN,2024-08-01,623,40411.7,143227.7,principal
SKU_1298_OFF,2024-08-01,55,2911.95,9894.5,principal
SKU_1298_IVO,2024-08-01,0,0.0,0.0,principal
SKU_1299_BRI,2024-08-01,0,0.0,0.0,principal
SKU_1299_HOT,2024-08-01,478,31218.32,105112.2,principal
SKU_1300_BIR,2024-08-01,116,47539.63,133388.4,principal
SKU_1300_TEA,2024-08-01,552,226223.05,634744.8,principal
SKU_1301_AQU,2024-08-01,589,105655.46,320946.1,principal
SKU_1301_GAR,2024-08-01,624,111933.79,340017.6,principal
SKU_1302_EME,2024-08-01,153,21149.36,64244.7,principal
SKU_1302_DUS,2024-08-01,196,27093.29,82300.4,principal
SKU_1303_BIR,2024-08-01,518,28273.42,85418.2,principal
SKU_1303_SAP,2024-08-01,582,31766.67,95971.8,principal
SKU_1304_TUR,2024-08-01,643,101194.18,318220.7,principal
SKU_1304_GAR,2024-08-01,646,101666.32,319705.4,principal
SKU_1305_MAR,2024-08-01,189,21770.36,66131.1,principal
SKU_1305_OFF,2024-08-01,495,57017.6,173200.5,principal
SKU_1306_FRE,2024-08-01,520,142193.06,447148.0,principal
SKU_1306_SPA,2024-08-01,481,131528.58,413611.9,principal
SKU_1307_MAG,2024-08-01,579,42143.62,127322.1,principal
SKU_1307_FOR,2024-08-01,237,17250.5,52116.3,principal
SKU_1308_PAS,2024-08-01,548,76164.82,230105.2,principal
SKU_1308_CER,2024-08-01,583,81029.36,244801.7,principal
SKU_1309_OLI,2024-08-01,0,0.0,0.0,principal
SKU_1309_LIG,2024-08-01,212,25466.52,77358.8,principal
SKU_1310_MOS,2024-08-01,533,42323.88,127866.7,principal
SKU_1310_EGR,2024-08-01,191,15166.72,45820.9,principal
SKU_1311_BAB,2024-08-01,248,71836.44,218215.2,principal
SKU_1311_NAV,2024-08-01,662,191756.96,582493.8,principal
SKU_1312_HOT,2024-08-01,608,50291.88,151939.2,principal
SKU_1312_NAV,2024-08-01,111,9181.58,27738.9,principal
SKU_1313_SPA,2024-08-01,515,158501.08,481473.5,principal
SKU_1313_SHO,2024-08-01,0,0.0,0.0,principal
SKU_1314_BLU,2024-08-01,522,49817.11,151327.8,principal
SKU_1314_SNO,2024-08-01,0,0.0,0.0,principal
SKU_1315_WHI,2024-08-01,569,64958.12,196248.1,principal
SKU_1315_BLA,2024-08-01,164,18722.55,56563.6,principal
SKU_1316_DEN,2024-08-01,435,73734.71,223981.5,principal
SKU_1316_AQU,2024-08-01,500,84752.54,257450.0,principal
SKU_1317_BLU,2024-08-01,5,326.99,1074.5,principal
SKU_1317_ROS,2024-08-01,596,38977.43,128080.4,principal
SKU_1318_PAS,2024-08-01,253,19251.75,60694.7,principal
SKU_1318_MYS,2024-08-01,0,0.0,0.0,principal
SKU_1319_MAR,2024-08-01,471,25518.06,89442.9,principal
SKU_1319_ROS,2024-08-01,649,35161.83,123245.1,principal
SKU_1320_PIS,2024-08-01,0,0.0,0.0,principal
SKU_1320_FOR,2024-08-01,552,24575.21,82744.8,principal
SKU_1321_FLA,2024-08-01,578,31165.2,86642.2,principal
SKU_1321_SER,2024-08-01,193,10406.37,28930.7,principal
SKU_1322_MOS,2024-08-01,96,12047.42,31670.4,principal
SKU_1322_IVO,2024-08-01,165,20706.5,54433.5,principal
SKU_1323_AQU,2024-08-01,162,18132.72,46963.8,principal
SKU_1323_FRE,2024-08-01,564,63128.74,163503.6,principal
SKU_1324_MID,2024-08-01,162,17689.9,53443.8,principal
SKU_1324_SNO,2024-08-01,710,77529.8,234229.0,principal
SKU_1325_LIG,2024-08-01,627,58415.67,188037.3,principal
SKU_1325_PEA,2024-08-01,467,43508.96,140053.3,principal
SKU_1326_PAS,2024-08-01,157,23119.21,79269.3,principal
SKU_1326_BAB,2024-08-01,639,94096.65,322631.1,principal
SKU_1327_GAR,2024-08-01,605,44860.43,157239.5,principal
SKU_1327_HON,2024-08-01,598,44341.38,155420.2,principal
SKU_1328_EGR,2024-08-01,172,13532.15,45562.8,principal
SKU_1328_LIG,2024-08-01,0,0.0,0.0,principal
SKU_1329_NAV,2024-08-01,473,46341.87,130027.7,principal
SKU_1329_MIN,2024-08-01,523,51240.59,143772.7,principal
SKU_1330_PRI,2024-08-01,541,55494.1,167655.9,principal
SKU_1330_LIM,2024-08-01,673,69034.25,208562.7,principal
SKU_1331_ARM,2024-08-01,164,14597.34,45903.6,principal
SKU_1331_AQU,2024-08-01,602,53582.94,168499.8,principal
SKU_1332_MOS,2024-08-01,890,48577.89,146761.0,principal
SKU_1332_MOS,2024-08-01,890,48577.89,146761.0,principal
SKU_1333_PIS,2024-08-01,591,37148.43,112230.9,principal
SKU_1333_MOS,2024-08-01,530,33314.16,100647.0,principal
SKU_1334_TEA,2024-08-01,496,75504.54,228110.4,principal
SKU_1334_ROY,2024-08-01,16,2435.63,7358.4,principal
SKU_1335_CRE,2024-08-01,492,55961.32,186910.8,principal
SKU_1335_BRI,2024-08-01,0,0.0,0.0,principal
SKU_1336_LIM,2024-08-01,524,50092.45,183347.6,principal
SKU_1336_PIN,2024-08-01,204,19501.64,71379.6,principal
SKU_1337_DUS,2024-08-01,512,27861.03,94668.8,principal
SKU_1337_MAG,2024-08-01,216,11753.87,39938.4,principal
SKU_1338_OLI,2024-08-01,472,31625.09,96712.8,principal
SKU_1338_PAS,2024-08-01,129,8643.3,26432.1,principal
SKU_1339_JAD,2024-08-01,142,15683.67,44005.8,principal
SKU_1339_EME,2024-08-01,567,62624.22,175713.3,principal
SKU_1340_SNO,2024-08-01,0,0.0,0.0,principal
SKU_1340_POW,2024-08-01,677,255162.03,775097.3,principal
SKU_1341_HOT,2024-08-01,643,36784.87,115675.7,principal
SKU_1341_PEA,2024-08-01,502,28718.52,90309.8,principal
SKU_1342_CRE,2024-08-01,552,61420.05,193144.8,principal
SKU_1342_BAB,2024-08-01,443,49291.81,155005.7,principal
SKU_1343_NAV,2024-08-01,480,50031.31,151152.0,principal
SKU_1343_IVO,2024-08-01,569,59307.95,179178.1,principal
SKU_1344_PAS,2024-08-01,583,58380.57,183586.7,principal
SKU_1344_MID,2024-08-01,503,50369.51,158394.7,principal
SKU_1345_ARM,2024-08-01,106,34881.67,127189.4,principal
SKU_1345_FOR,2024-08-01,509,167497.82,610749.1,principal
SKU_1346_HON,2024-08-01,584,45352.57,154701.6,principal
SKU_1346_PEA,2024-08-01,477,37043.11,126357.3,principal
SKU_1347_DUS,2024-08-01,0,0.0,0.0,principal
SKU_1347_LIM,2024-08-01,588,45564.28,170461.2,principal
SKU_1348_NAV,2024-08-01,620,131760.73,402938.0,principal
SKU_1348_PIS,2024-08-01,45,9563.28,29245.5,principal
SKU_1349_HON,2024-08-01,592,48759.94,124260.8,principal
SKU_1349_SEA,2024-08-01,474,39040.9,99492.6,principal
SKU_1350_SNO,2024-08-01,496,46773.74,141310.4,principal
SKU_1350_BAB,2024-08-01,604,56958.35,172079.6,principal
SKU_1351_SAG,2024-08-01,177,40419.17,122112.3,principal
SKU_1351_HON,2024-08-01,254,58002.65,175234.6,principal
SKU_1352_CER,2024-08-01,197,18251.44,55140.3,principal
SKU_1352_HUN,2024-08-01,195,18066.15,54580.5,principal
SKU_1353_MAG,2024-08-01,649,40794.13,123245.1,principal
SKU_1353_MAR,2024-08-01,681,42805.55,129321.9,principal
SKU_1354_AQU,2024-08-01,667,203086.21,616908.3,principal
SKU_1354_CLE,2024-08-01,143,43540.22,132260.7,principal
SKU_1355_PAS,2024-08-01,220,12666.96,38478.0,principal
SKU_1355_DEE,2024-08-01,114,6563.79,19938.6,principal
SKU_1356_BLU,2024-08-01,462,32684.23,99283.8,principal
SKU_1356_DEN,2024-08-01,40,2829.8,8596.0,principal
SKU_1357_BRI,2024-08-01,120,26409.83,79788.0,principal
SKU_1357_BLU,2024-08-01,660,145254.05,438834.0,principal
SKU_1358_DUS,2024-08-01,500,32903.54,99950.0,principal
SKU_1358_MAR,2024-08-01,537,35338.4,107346.3,principal
SKU_1359_BLU,2024-08-01,95,12836.23,40365.5,principal
SKU_1359_NAV,2024-08-01,503,67964.45,213724.7,principal
SKU_1360_WHI,2024-08-01,657,69567.69,210174.3,principal
SKU_1360_FRE,2024-08-01,0,0.0,0.0,principal
SKU_1361_MEX,2024-08-01,211,12741.91,40068.9,principal
SKU_1361_BLU,2024-08-01,132,7971.24,25066.8,principal
SKU_1362_POW,2024-08-01,212,64375.54,202438.8,principal
SKU_1362_SEA,2024-08-01,527,160027.87,503232.3,principal
SKU_1363_RAS,2024-08-01,510,154054.78,484449.0,principal
SKU_1363_HUN,2024-08-01,606,183053.33,575639.4,principal
SKU_1364_OFF,2024-08-01,183,26763.42,84161.7,principal
SKU_1364_TEA,2024-08-01,0,0.0,0.0,principal
SKU_1365_BUB,2024-08-01,202,33424.31,100979.8,principal
SKU_1365_NAV,2024-08-01,0,0.0,0.0,principal
SKU_1366_TEA,2024-08-01,575,77294.55,252942.5,principal
SKU_1366_PAL,2024-08-01,604,81192.88,265699.6,principal
SKU_1367_VAN,2024-08-01,488,26893.39,87791.2,principal
SKU_1367_BLA,2024-08-01,572,31522.59,102902.8,principal
SKU_1368_SNO,2024-08-01,552,117311.02,411184.8,principal
SKU_1368_TUR,2024-08-01,152,32303.04,113224.8,principal
SKU_1369_SNO,2024-08-01,518,26256.54,82828.2,principal
SKU_1369_RAS,2024-08-01,188,9529.4,30061.2,principal
SKU_1370_PRI,2024-08-01,0,0.0,0.0,principal
SKU_1370_MYS,2024-08-01,230,16236.33,41377.0,principal
SKU_1371_WHI,2024-08-01,585,53230.26,160816.5,principal
SKU_1371_HOT,2024-08-01,0,0.0,0.0,principal
SKU_1372_SEA,2024-08-01,104,11700.72,35349.6,principal
SKU_1372_DEN,2024-08-01,552,62103.81,187624.8,principal
SKU_1373_SKY,2024-08-01,120,7501.81,22788.0,principal
SKU_1373_CRE,2024-08-01,607,37946.65,115269.3,principal
SKU_1374_SAL,2024-08-01,0,0.0,0.0,principal
SKU_1374_BLU,2024-08-01,0,0.0,0.0,principal
SKU_1375_COR,2024-08-01,617,54099.73,163443.3,principal
SKU_1375_CLE,2024-08-01,632,55414.96,167416.8,principal
SKU_1376_SNO,2024-08-01,547,43655.61,155840.3,principal
SKU_1376_BIR,2024-08-01,143,11412.71,40740.7,principal
SKU_1377_PRI,2024-08-01,51,4011.04,13254.9,principal
SKU_1377_CLO,2024-08-01,564,44357.4,146583.6,principal
SKU_1378_SPA,2024-08-01,447,26130.71,91590.3,principal
SKU_1378_MOS,2024-08-01,608,35542.45,124579.2,principal
SKU_1379_SNO,2024-08-01,576,88538.86,279302.4,principal
SKU_1379_WHI,2024-08-01,646,99298.79,313245.4,principal
SKU_1380_TUR,2024-08-01,0,0.0,0.0,principal
SKU_1380_MIN,2024-08-01,613,55300.42,140928.7,principal
SKU_1381_WHI,2024-08-01,155,14103.74,42609.5,principal
SKU_1381_PAS,2024-08-01,489,44495.04,134426.1,principal
SKU_1382_ARM,2024-08-01,196,11836.09,37220.4,principal
SKU_1382_HOT,2024-08-01,521,31462.25,98937.9,principal
SKU_1383_CLE,2024-08-01,599,35668.59,107760.1,principal
SKU_1383_TUR,2024-08-01,610,36323.61,109739.0,principal
SKU_1384_CRE,2024-08-01,192,32861.01,99820.8,principal
SKU_1384_SKY,2024-08-01,656,112275.11,341054.4,principal
SKU_1385_PRI,2024-08-01,656,62947.73,190174.4,principal
SKU_1385_NAV,2024-08-01,73,7004.85,21162.7,principal
SKU_1386_SER,2024-08-01,89,5995.93,19126.1,principal
SKU_1386_COB,2024-08-01,247,16640.4,53080.3,principal
SKU_1387_BRI,2024-08-01,128,5855.06,20467.2,principal
SKU_1387_BAB,2024-08-01,250,11435.66,39975.0,principal
SKU_1388_BRI,2024-08-01,630,63132.79,236187.0,principal
SKU_1388_VAN,2024-08-01,655,65638.05,245559.5,principal
SKU_1000_COR,2024-09-01,0,0.0,0.0,principal
SKU_1000_EME,2024-09-01,134,8007.44,27456.6,principal
SKU_1000_ROY,2024-09-01,179,10696.51,36677.1,principal
SKU_1001_AQU,2024-09-01,92,23113.64,86470.8,principal
SKU_1001_SAP,2024-09-01,165,41453.82,155083.5,principal
SKU_1002_COR,2024-09-01,63,4839.17,14798.7,principal
SKU_1002_MYS,2024-09-01,59,4531.93,13859.1,principal
SKU_1003_SNO,2024-09-01,120,17182.41,43788.0,principal
SKU_1003_DUS,2024-09-01,160,22909.88,58384.0,principal
SKU_1004_FOR,2024-09-01,0,0.0,0.0,principal
SKU_1004_MEX,2024-09-01,97,11058.97,29090.3,principal
SKU_1005_OLI,2024-09-01,0,0.0,0.0,principal
SKU_1005_MYS,2024-09-01,0,0.0,0.0,principal
SKU_1006_MOS,2024-09-01,90,5434.94,17091.0,principal
SKU_1006_FOR,2024-09-01,81,4891.44,15381.9,principal
SKU_1007_COB,2024-09-01,148,13879.17,43645.2,principal
SKU_1007_FOR,2024-09-01,130,12191.17,38337.0,principal
SKU_1008_MEX,2024-09-01,146,15701.12,47435.4,principal
SKU_1008_WHI,2024-09-01,123,13227.65,39962.7,principal
SKU_1009_BAB,2024-09-01,169,24035.27,87018.1,principal
SKU_1009_MAG,2024-09-01,0,0.0,0.0,principal
SKU_1010_SNO,2024-09-01,120,13584.31,45588.0,principal
SKU_1010_BRI,2024-09-01,0,0.0,0.0,principal
SKU_1011_CER,2024-09-01,72,5001.93,18712.8,principal
SKU_1011_MIN,2024-09-01,54,3751.45,14034.6,principal
SKU_1012_VAN,2024-09-01,124,35719.48,120267.6,principal
SKU_1012_CLO,2024-09-01,157,45225.47,152274.3,principal
SKU_1013_LIG,2024-09-01,92,6295.92,16550.8,principal
SKU_1013_LIG,2024-09-01,92,6295.92,16550.8,principal
SKU_1014_FLA,2024-09-01,135,17869.53,53986.5,principal
SKU_1014_MIN,2024-09-01,155,20516.87,61984.5,principal
SKU_1015_ROY,2024-09-01,152,47036.69,142104.8,principal
SKU_1015_TUR,2024-09-01,51,15782.05,47679.9,principal
SKU_1016_HON,2024-09-01,55,3912.25,11819.5,principal
SKU_1016_SNO,2024-09-01,0,0.0,0.0,principal
SKU_1017_PAS,2024-09-01,164,7817.58,24583.6,principal
SKU_1017_BAL,2024-09-01,87,4147.13,13041.3,principal
SKU_1018_TEA,2024-09-01,158,6024.26,18944.2,principal
SKU_1018_ARM,2024-09-01,165,6291.15,19783.5,principal
SKU_1019_NAV,2024-09-01,65,5348.93,17218.5,principal
SKU_1019_GAR,2024-09-01,81,6665.59,21456.9,principal
SKU_1020_NAV,2024-09-01,54,3285.01,10794.6,principal
SKU_1020_LIG,2024-09-01,100,6083.36,19990.0,principal
SKU_1021_CRE,2024-09-01,87,6625.38,24786.3,principal
SKU_1021_PAS,2024-09-01,176,13403.06,50142.4,principal
SKU_1022_PAL,2024-09-01,142,14854.24,45425.8,principal
SKU_1022_DEN,2024-09-01,63,6590.26,20153.7,principal
SKU_1023_DEN,2024-09-01,142,15596.25,39745.8,principal
SKU_1023_FOR,2024-09-01,180,19769.9,50382.0,principal
SKU_1024_VAN,2024-09-01,165,13166.27,34633.5,principal
SKU_1024_DEN,2024-09-01,76,6064.46,15952.4,principal
SKU_1025_WHI,2024-09-01,119,18349.59,57703.1,principal
SKU_1025_MIN,2024-09-01,104,16036.61,50429.6,principal
SKU_1026_CLO,2024-09-01,0,0.0,0.0,principal
SKU_1026_SPA,2024-09-01,62,8468.27,25723.8,principal
SKU_1027_MAR,2024-09-01,189,25236.83,79361.1,principal
SKU_1027_BIR,2024-09-01,174,23233.91,73062.6,principal
SKU_1028_BLU,2024-09-01,99,19830.51,62360.1,principal
SKU_1028_AQU,2024-09-01,59,11818.18,37164.1,principal
SKU_1029_BLU,2024-09-01,179,13940.2,43837.1,principal
SKU_1029_BAL,2024-09-01,76,5918.74,18612.4,principal
SKU_1030_CRE,2024-09-01,92,19013.47,59790.8,principal
SKU_1030_DEN,2024-09-01,69,14260.11,44843.1,principal
SKU_1031_COR,2024-09-01,154,24207.55,73134.6,principal
SKU_1031_HON,2024-09-01,0,0.0,0.0,principal
SKU_1032_EME,2024-09-01,153,16780.76,52769.7,principal
SKU_1032_HON,2024-09-01,154,16890.44,53114.6,principal
SKU_1033_NAV,2024-09-01,164,33893.58,106583.6,principal
SKU_1033_LIM,2024-09-01,111,22940.17,72138.9,principal
SKU_1034_PAS,2024-09-01,87,6154.82,18696.3,principal
SKU_1034_PIS,2024-09-01,109,7711.21,23424.1,principal
SKU_1035_SAP,2024-09-01,172,35820.41,112642.8,principal
SKU_1035_FUC,2024-09-01,160,33321.31,104784.0,principal
SKU_1036_BIR,2024-09-01,80,19749.37,59992.0,principal
SKU_1036_MID,2024-09-01,88,21724.3,65991.2,principal
SKU_1037_PRI,2024-09-01,54,3604.4,11334.6,principal
SKU_1037_SPA,2024-09-01,107,7142.06,22459.3,principal
SKU_1038_LIG,2024-09-01,51,4133.97,12999.9,principal
SKU_1038_FLA,2024-09-01,116,9402.75,29568.4,principal
SKU_1039_ARM,2024-09-01,71,3640.3,10997.9,principal
SKU_1039_MIN,2024-09-01,87,4460.66,13476.3,principal
SKU_1040_BLA,2024-09-01,85,9145.21,29741.5,principal
SKU_1040_BAB,2024-09-01,85,9145.21,29741.5,principal
SKU_1041_EME,2024-09-01,106,6936.18,23309.4,principal
SKU_1041_SNO,2024-09-01,66,4318.75,14513.4,principal
SKU_1042_SEA,2024-09-01,124,11491.71,39047.6,principal
SKU_1042_EME,2024-09-01,163,15106.04,51328.7,principal
SKU_1043_SPA,2024-09-01,55,14291.49,48119.5,principal
SKU_1043_CER,2024-09-01,78,20267.93,68242.2,principal
SKU_1044_SER,2024-09-01,186,60841.71,159941.4,principal
SKU_1044_COR,2024-09-01,125,40888.24,107487.5,principal
SKU_1045_FOR,2024-09-01,50,4845.14,12745.0,principal
SKU_1045_BUB,2024-09-01,131,12694.26,33391.9,principal
SKU_1046_SNO,2024-09-01,0,0.0,0.0,principal
SKU_1046_PAS,2024-09-01,74,3916.59,11832.6,principal
SKU_1047_ROY,2024-09-01,168,11672.12,35263.2,principal
SKU_1047_DEE,2024-09-01,62,4307.57,13013.8,principal
SKU_1048_MAR,2024-09-01,146,11530.36,35025.4,principal
SKU_1048_PEA,2024-09-01,0,0.0,0.0,principal
SKU_1049_BAL,2024-09-01,153,38022.5,115499.7,principal
SKU_1049_LIG,2024-09-01,176,43738.3,132862.4,principal
SKU_1050_BUB,2024-09-01,0,0.0,0.0,principal
SKU_1050_PRI,2024-09-01,154,13693.84,46954.6,principal
SKU_1051_CLE,2024-09-01,126,28734.56,94487.4,principal
SKU_1051_LIG,2024-09-01,170,38768.86,127483.0,principal
SKU_1052_PAS,2024-09-01,142,13162.54,46135.8,principal
SKU_1052_FRE,2024-09-01,112,10381.72,36388.8,principal
SKU_1053_SHO,2024-09-01,0,0.0,0.0,principal
SKU_1053_NAV,2024-09-01,59,6171.83,18874.1,principal
SKU_1054_DEE,2024-09-01,105,13281.07,37264.5,principal
SKU_1054_PAS,2024-09-01,72,9107.02,25552.8,principal
SKU_1055_LIG,2024-09-01,188,70622.56,213361.2,principal
SKU_1055_PAL,2024-09-01,0,0.0,0.0,principal
SKU_1056_CRE,2024-09-01,135,10496.51,31711.5,principal
SKU_1056_OLI,2024-09-01,162,12595.81,38053.8,principal
SKU_1057_ROY,2024-09-01,58,3530.41,10724.2,principal
SKU_1057_SNO,2024-09-01,0,0.0,0.0,principal
SKU_1058_MID,2024-09-01,66,4090.56,12863.4,principal
SKU_1058_SHO,2024-09-01,122,7561.34,23777.8,principal
SKU_1059_PEA,2024-09-01,92,8773.87,27590.8,principal
SKU_1059_OFF,2024-09-01,156,14877.44,46784.4,principal
SKU_1060_CRE,2024-09-01,142,48444.87,157605.8,principal
SKU_1060_LIM,2024-09-01,59,20128.5,65484.1,principal
SKU_1061_PAS,2024-09-01,153,17694.95,62714.7,principal
SKU_1061_EGR,2024-09-01,60,6939.2,24594.0,principal
SKU_1062_OLI,2024-09-01,166,9467.22,33183.4,principal
SKU_1062_MID,2024-09-01,130,7414.09,25987.0,principal
SKU_1063_SNO,2024-09-01,111,6506.08,20523.9,principal
SKU_1063_SAP,2024-09-01,60,3516.8,11094.0,principal
SKU_1064_PRI,2024-09-01,100,6768.04,18990.0,principal
SKU_1064_BIR,2024-09-01,140,9475.25,26586.0,principal
SKU_1065_CLE,2024-09-01,141,29934.45,90930.9,principal
SKU_1065_COB,2024-09-01,126,26749.94,81257.4,principal
SKU_1066_IVO,2024-09-01,173,10301.61,31122.7,principal
SKU_1066_WHI,2024-09-01,80,4763.75,14392.0,principal
SKU_1067_EME,2024-09-01,79,6654.82,20927.1,principal
SKU_1067_WHI,2024-09-01,74,6233.63,19602.6,principal
SKU_1068_COR,2024-09-01,75,19733.39,59617.5,principal
SKU_1068_BAL,2024-09-01,0,0.0,0.0,principal
SKU_1069_OLI,2024-09-01,0,0.0,0.0,principal
SKU_1069_CRE,2024-09-01,88,15434.93,46631.2,principal
SKU_1070_LIG,2024-09-01,0,0.0,0.0,principal
SKU_1070_MID,2024-09-01,153,17466.77,52769.7,principal
SKU_1071_BAB,2024-09-01,176,15637.79,47502.4,principal
SKU_1071_SKY,2024-09-01,146,12972.26,39405.4,principal
SKU_1072_PAS,2024-09-01,152,23138.49,69904.8,principal
SKU_1072_CER,2024-09-01,133,20246.18,61166.7,principal
SKU_1073_FRE,2024-09-01,91,9635.71,29110.9,principal
SKU_1073_BLU,2024-09-01,116,12282.88,37108.4,principal
SKU_1074_JAD,2024-09-01,137,9241.07,28071.3,principal
SKU_1074_PRI,2024-09-01,174,11736.84,35652.6,principal
SKU_1075_NAV,2024-09-01,101,9311.01,29279.9,principal
SKU_1075_LIG,2024-09-01,166,15303.24,48123.4,principal
SKU_1076_BLU,2024-09-01,0,0.0,0.0,principal
SKU_1076_POW,2024-09-01,140,9904.31,30086.0,principal
SKU_1077_NAV,2024-09-01,65,4752.03,14943.5,principal
SKU_1077_MAR,2024-09-01,84,6141.09,19311.6,principal
SKU_1078_GAR,2024-09-01,0,0.0,0.0,principal
SKU_1078_BLU,2024-09-01,161,15866.26,49893.9,principal
SKU_1079_BAB,2024-09-01,103,9321.2,28314.7,principal
SKU_1079_JAD,2024-09-01,153,13846.05,42059.7,principal
SKU_1080_TEA,2024-09-01,109,16460.98,51764.1,principal
SKU_1080_MAR,2024-09-01,72,10873.31,34192.8,principal
SKU_1081_EGR,2024-09-01,58,5096.24,16234.2,principal
SKU_1081_PAS,2024-09-01,125,10983.28,34987.5,principal
SKU_1082_PIN,2024-09-01,156,10068.58,32744.4,principal
SKU_1082_LIG,2024-09-01,172,11101.25,36102.8,principal
SKU_1083_OFF,2024-09-01,56,7579.52,25754.4,principal
SKU_1083_BAB,2024-09-01,133,18001.36,61166.7,principal
SKU_1084_DUS,2024-09-01,63,20392.93,62363.7,principal
SKU_1084_PAS,2024-09-01,81,26219.48,80181.9,principal
SKU_1085_COB,2024-09-01,114,18618.18,56988.6,principal
SKU_1085_CRE,2024-09-01,84,13718.66,41991.6,principal
SKU_1086_PRI,2024-09-01,177,15620.38,39807.3,principal
SKU_1086_CRE,2024-09-01,72,6354.05,16192.8,principal
SKU_1087_BIR,2024-09-01,84,12158.91,31491.6,principal
SKU_1087_SNO,2024-09-01,142,20554.34,53235.8,principal
SKU_1088_CER,2024-09-01,130,30594.86,92937.0,principal
SKU_1088_HON,2024-09-01,141,33183.66,100800.9,principal
SKU_1089_GAR,2024-09-01,180,17545.68,60282.0,principal
SKU_1089_EGR,2024-09-01,120,11697.12,40188.0,principal
SKU_1090_PAL,2024-09-01,175,7580.7,23607.5,principal
SKU_1090_WHI,2024-09-01,88,3812.01,11871.2,principal
SKU_1091_OFF,2024-09-01,65,5471.23,20468.5,principal
SKU_1091_MOS,2024-09-01,126,10605.77,39677.4,principal
SKU_1092_TUR,2024-09-01,142,15318.58,46845.8,principal
SKU_1092_MIN,2024-09-01,186,20065.18,61361.4,principal
SKU_1093_GAR,2024-09-01,0,0.0,0.0,principal
SKU_1093_TEA,2024-09-01,83,34459.14,96686.7,principal
SKU_1094_FOR,2024-09-01,80,7143.97,18792.0,principal
SKU_1094_DEE,2024-09-01,179,15984.63,42047.1,principal
SKU_1095_COB,2024-09-01,139,18527.74,56281.1,principal
SKU_1095_MAG,2024-09-01,0,0.0,0.0,principal
SKU_1096_HOT,2024-09-01,139,12807.89,38906.1,principal
SKU_1096_CLE,2024-09-01,53,4883.58,14834.7,principal
SKU_1097_AQU,2024-09-01,0,0.0,0.0,principal
SKU_1097_PAL,2024-09-01,126,8962.62,27077.4,principal
SKU_1098_HON,2024-09-01,0,0.0,0.0,principal
SKU_1098_HUN,2024-09-01,161,18380.07,55528.9,principal
SKU_1099_SAL,2024-09-01,61,4564.04,15243.9,principal
SKU_1099_PRI,2024-09-01,84,6284.91,20991.6,principal
SKU_1100_PEA,2024-09-01,78,3940.29,14422.2,principal
SKU_1100_COB,2024-09-01,0,0.0,0.0,principal
SKU_1101_CLE,2024-09-01,0,0.0,0.0,principal
SKU_1101_DEE,2024-09-01,120,13308.33,49788.0,principal
SKU_1102_FLA,2024-09-01,189,54443.4,183311.1,principal
SKU_1102_OFF,2024-09-01,136,39176.2,131906.4,principal
SKU_1103_EGR,2024-09-01,73,3607.22,9482.7,principal
SKU_1103_LIG,2024-09-01,51,2520.11,6624.9,principal
SKU_1104_POW,2024-09-01,73,4346.92,13132.7,principal
SKU_1104_MEX,2024-09-01,118,7026.53,21228.2,principal
SKU_1105_ARM,2024-09-01,0,0.0,0.0,principal
SKU_1105_SER,2024-09-01,172,11601.93,35242.8,principal
SKU_1106_MYS,2024-09-01,118,29264.97,92028.2,principal
SKU_1106_SNO,2024-09-01,78,19344.64,60832.2,principal
SKU_1107_BAL,2024-09-01,148,48473.12,147245.2,principal
SKU_1107_PAS,2024-09-01,52,17031.1,51734.8,principal
SKU_1108_PRI,2024-09-01,115,9512.44,28738.5,principal
SKU_1108_SNO,2024-09-01,97,8023.54,24240.3,principal
SKU_1109_SAG,2024-09-01,0,0.0,0.0,principal
SKU_1109_CER,2024-09-01,187,11790.36,42991.3,principal
SKU_1110_FLA,2024-09-01,157,9913.86,36094.3,principal
SKU_1110_HUN,2024-09-01,0,0.0,0.0,principal
SKU_1111_CRE,2024-09-01,46,2580.89,9655.4,principal
SKU_1111_BLU,2024-09-01,83,4656.82,17421.7,principal
SKU_1112_MIN,2024-09-01,110,8980.98,30239.0,principal
SKU_1112_EGR,2024-09-01,89,7266.43,24466.1,principal
SKU_1113_VAN,2024-09-01,0,0.0,0.0,principal
SKU_1113_OLI,2024-09-01,0,0.0,0.0,principal
SKU_1114_GAR,2024-09-01,91,12045.39,36390.9,principal
